     17.68,     95.10,     95.10
     17.70,     91.33,     91.33
     17.72,     86.54,     86.54
     17.74,     80.79,     80.79
     17.76,     74.14,     74.14
     17.78,     66.64,     66.64
     17.80,     58.40,     58.40
     17.82,     49.49,     49.49
     17.84,     40.02,     40.02
     17.86,     30.08,     30.08
     17.88,     19.79,     19.79
     17.90,      9.27,      9.27
     17.92,     -1.37,     -1.37
     17.94,    -12.00,    -12.00
     17.96,    -22.52,    -22.52
     17.98,    -32.78,    -32.78
     18.00,    -42.69,    -42.69
     18.02,    -52.11,    -52.11
     18.04,    -60.95,    -60.95
     18.06,    -69.10,    -69.10
     18.08,    -76.46,    -76.46
     18.10,    -82.94,    -82.94
     18.12,    -88.47,    -88.47
     18.14,    -92.97,    -92.97
     18.16,    -96.40,    -96.40
     18.18,    -98.71,    -98.71
     18.20,    -99.86,    -99.86
     18.22,    -99.84,    -99.84
     18.24,    -98.65,    -98.65
     18.26,    -96.30,    -96.30
     18.28,    -92.80,    -92.80
     18.30,    -88.20,    -88.20
     18.32,    -82.55,    -82.55
     18.34,    -75.91,    -75.91
     18.36,    -68.36,    -68.36
     18.38,    -59.99,    -59.99
     18.40,    -50.88,    -50.88
     18.42,    -41.16,    -41.16
     18.44,    -30.92,    -30.92
     18.46,    -20.31,    -20.31
     18.48,     -9.43,     -9.43
     18.50,      1.57,      1.57
     18.52,     12.56,     12.56
     18.54,     23.41,     23.41
     18.56,     33.99,     33.99
     18.58,     44.17,     44.17
     18.60,     53.82,     53.82
     18.62,     62.81,     62.81
     18.64,     71.05,     71.05
     18.66,     78.41,     78.41
     18.68,     84.82,     84.82
     18.70,     90.18,     90.18
     18.72,     94.43,     94.43
     18.74,     97.51,     97.51
     18.76,     99.37,     99.37
     18.78,    100.00,    100.00
     18.80,     99.37,     99.37
     18.82,     97.50,     97.50
     18.84,     94.39,     94.39
     18.86,     90.10,     90.10
     18.88,     84.66,     84.66
     18.90,     78.14,     78.14
     18.92,     70.62,     70.62
     18.94,     62.19,     62.19
     18.96,     52.96,     52.96
     18.98,     43.05,     43.05
     19.00,     32.57,     32.57
     19.02,     21.67,     21.67
     19.04,     10.47,     10.47
     19.06,     -0.88,     -0.88
     19.08,    -12.22,    -12.22
     19.10,    -23.42,    -23.42
     19.12,    -34.33,    -34.33
     19.14,    -44.80,    -44.80
     19.16,    -54.70,    -54.70
     19.18,    -63.90,    -63.90
     19.20,    -72.27,    -72.27
     19.22,    -79.70,    -79.70
     19.24,    -86.09,    -86.09
     19.26,    -91.36,    -91.36
     19.28,    -95.42,    -95.42
     19.30,    -98.23,    -98.23
     19.32,    -99.73,    -99.73
     19.34,    -99.91,    -99.91
     19.36,    -98.76,    -98.76
     19.38,    -96.29,    -96.29
     19.40,    -92.54,    -92.54
     19.42,    -87.53,    -87.53
     19.44,    -81.35,    -81.35
     19.46,    -74.06,    -74.06
     19.48,    -65.76,    -65.76
     19.50,    -56.57,    -56.57
     19.52,    -46.60,    -46.60
     19.54,    -35.99,    -35.99
     19.56,    -24.88,    -24.88
     19.58,    -13.42,    -13.42
     19.60,     -1.76,     -1.76
     19.62,      9.94,      9.94
     19.64,     21.51,     21.51
     19.66,     32.80,     32.80
     19.68,     43.65,     43.65
     19.70,     53.91,     53.91
     19.72,     63.43,     63.43
     19.74,     72.08,     72.08
     19.76,     79.74,     79.74
     19.78,     86.29,     86.29
     19.80,     91.65,     91.65
     19.82,     95.73,     95.73
     19.84,     98.48,     98.48
     19.86,     99.84,     99.84
     19.88,     99.80,     99.80
     19.90,     98.36,     98.36
     19.92,     95.52,     95.52
     19.94,     91.32,     91.32
     19.96,     85.82,     85.82
     19.98,     79.10,     79.10
     20.00,     71.24,     71.24
     20.02,     62.36,     62.36
     20.04,     52.57,     52.57
     20.06,     42.02,     42.02
     20.08,     30.86,     30.86
     20.10,     19.24,     19.24
     20.12,      7.33,      7.33
     20.14,     -4.70,     -4.70
     20.16,    -16.67,    -16.67
     20.18,    -28.41,    -28.41
     20.20,    -39.76,    -39.76
     20.22,    -50.53,    -50.53
     20.24,    -60.58,    -60.58
     20.26,    -69.74,    -69.74
     20.28,    -77.90,    -77.90
     20.30,    -84.92,    -84.92
     20.32,    -90.69,    -90.69
     20.34,    -95.13,    -95.13
     20.36,    -98.17,    -98.17
     20.38,    -99.76,    -99.76
     20.40,    -99.86,    -99.86
     20.42,    -98.48,    -98.48
     20.44,    -95.63,    -95.63
     20.46,    -91.35,    -91.35
     20.48,    -85.69,    -85.69
     20.50,    -78.75,    -78.75
     20.52,    -70.61,    -70.61
     20.54,    -61.40,    -61.40
     20.56,    -51.25,    -51.25
     20.58,    -40.32,    -40.32
     20.60,    -28.76,    -28.76
     20.62,    -16.76,    -16.76
     20.64,     -4.49,     -4.49
     20.66,      7.86,      7.86
     20.68,     20.11,     20.11
     20.70,     32.05,     32.05
     20.72,     43.52,     43.52
     20.74,     54.33,     54.33
     20.76,     64.32,     64.32
     20.78,     73.32,     73.32
     20.80,     81.19,     81.19
     20.82,     87.82,     87.82
     20.84,     93.09,     93.09
     20.86,     96.91,     96.91
     20.88,     99.23,     99.23
     20.90,    100.00,    100.00
     20.92,     99.21,     99.21
     20.94,     96.85,     96.85
     20.96,     92.98,     92.98
     20.98,     87.63,     87.63
     21.00,     80.90,     80.90
